"TypeNamespacePrefix","TypeName","QualifiedType","FacetName","FacetValue","Definition"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A10","Driving under the influence of alcohol with BAC at or over .10"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A11","Driving under the influence of alcohol with BAC at or over __ (detail field required)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A12","Refused to submit to test for alcohol - Implied Consent Law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A20","Driving under the influence of alcohol or drugs"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A21","Driving under the influence of alcohol"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A22","Driving under the influence of drugs"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A23","Driving under the influence of alcohol and drugs"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A24","Driving under the influence of medication not intended to intoxicate"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A25","Driving while impaired - ability definitely impaired"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A26","Drinking alcohol while operating a vehicle"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A31","Illegal possession of alcohol"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A33","Illegal possession of drugs (controlled substances)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A35","Possession of open alcohol container"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A41","Driver violation of ignition interlock or immobilization device"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A50","Motor vehicle used in the commission of a felony involving the manufacturing, distributing, or dispensing a con-trolled substance"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A60","Underage Convicted of Drinking and Driving at .02 or higher BAC"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A61","Underage Administrative Per Se - Drinking and Driving at .02 or higher BAC"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A90","Administrative Per Se for .10 BAC"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A94","Administrative Per Se for .04 BAC"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","A98","Administrative Per Se for .08 BAC"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B01","Hit and run - failure to stop and render aid after accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B02","Hit and run - failure to stop and render aid after accident - Fatal accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B03","Hit and run - failure to stop and render aid after accident - Personal injury accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B04","Hit and run - failure to stop and render aid after accident - Property damage accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B05","Leaving accident scene before police arrive"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B06","Leaving accident scene before police arrive - Fatal accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B07","Leaving accident scene before police arrive - Personal injury accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B08","Leaving accident scene before police arrive - Property damage accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B14","Failure to reveal identity after fatal or personal injury accident"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B19","Driving while out of service order is in effect and transporting 16 or more passengers, including the driver and/or transporting hazardous materials that require a placard."
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B20","Driving while license withdrawn"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B21","Driving while license barred"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B22","Driving while license canceled"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B23","Driving while license denied"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B24","Driving while license disqualified"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B25","Driving while license revoked"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B26","Driving while license suspended"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B27","General, driving while an out of service order is in effect (for violations not covered by B19)."
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B41","Possess or provide counterfeit or altered driver license (includes DL, CDL, and Instruction Permit) or ID"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B51","Expired or no driver license (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B56","Driving a CMV without obtaining a CDL"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B57","Driving a CMV without a CDL in the drivers possession"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B61","Failed to file accident report"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B63","Failed to file future proof of financial responsibility"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B64","Failed to file insurance certification"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B65","Failed to file medical certification/disability information"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B74","Failed to show insurance certification"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B78","Failed to show non-commercial driver license"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","B91","Improper classification or endorsement on driver license (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D02","Misrepresentation of identity or other facts on application for driver license (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D06","Misrepresentation of identity or other facts to obtain alcohol"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D07","Possess multiple driver licenses (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D10","Manufacture or make false driver license (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D16","Show or use improperly - Driver license (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D27","Violate limited license conditions"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D29","Violate restrictions of driver license (includes DL, CDL, and Instruction Permit)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D35","Failure to comply with financial responsibility law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D36","Failure to maintain required liability insurance"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D37","Failure to pay for damages or make installment payment"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D38","Failure to post security or obtain release from liability"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D39","Unsatisfied judgment"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D45","Failure to appear for trial or court appearance."
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D51","Failure to make required payment of child support"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D53","Failure to make required payment of fine and costs"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D56","Failure to answer a citation, pay fines, penalties and/or costs related to the original violation"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D70","Driver's view obstructed"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D72","Inability to control vehicle"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D74","Operating a motor vehicle improperly because of drowsiness"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D75","Operating a motor vehicle improperly due to physical or mental disabili-ty"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","D78","Perjury about the operation of a motor vehicle"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E01","Operating without equipment as required by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E02","Operating without brakes as required by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E03","Operating without HAZMAT safety equipment as required by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E04","Operating without HAZMAT placards/markings as required by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E05","Operating without lights as required by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E06","Operating without school bus equipment as required by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E23","Use of radar or laser detector prohibited by law"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E31","Defective brakes"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E33","Defective HAZMAT safety devices"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E34","Defective lights"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E36","Defective school bus equipment"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E37","Defective tires"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E50","Failure to use equipment as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E51","Failure to use brakes"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E53","Failure to use HAZMAT safety devices as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E54","Failure to use headlight dimmer as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E55","Failure to use lights as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E56","Failure to use school bus safety equipment as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E57","Failure to use snow tires or chains as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E70","Equipment used improperly or obstructed"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","E71","Brakes used improperly"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F02","Child or youth restraint not used properly as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F03","Motorcycle safety equipment not used properly as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F04","Seat belt not used properly as required"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F05","Carrying unsecured passengers in open area of vehicle"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F06","Improper operation of or riding on a motorcycle"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F34","Stopping, standing, or parking: obstructing or impeding traffic"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","F66","Unsafe condition of vehicle (no specified component)"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M02","Failure to obey barrier"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M03","Failure to obey construction or maintenance zone markers"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M04","Failure to obey flagger"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M05","Failure to obey lane markings or signal"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M08","Failure to obey police or peace officer"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M09","Failure to obey railroad crossing restrictions"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M10","Failure to obey railroad gates, signs or signals"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M11","Failure to obey restricted lane"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M12","Failure to obey safety zone"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M13","Failure to obey school crossing guard"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M14","Failure to obey sign or traffic control device"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M15","Failure to obey stop sign"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M16","Failure to obey traffic signal or light"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M17","Failure to obey traffic sign"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M18","Failure to obey warning light or flasher"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M19","Failure to obey yield sign"
"aamva_d20","DrivingOffenseCodeSimpleType","aamva_d20:DrivingOffenseCodeSimpleType","enumeration","M20","For drivers who are not required to always stop, failure to slow down at a railroad-highway grade crossing and check that tracks are clear of approaching train."
